Datetime,PM2.5,PM10,NO2,CO,SO2,O3,AQI
2019-09-22 21:00:00,15.25,42.53,16.2,0.53,7.09,8.33,54
2019-09-22 22:00:00,13.83,40.96,16.47,0.61,7.12,8.09,55
2019-09-22 23:00:00,14.58,42.79,18.43,0.68,7.31,6.91,57
2019-09-23 00:00:00,15.54,44.55,16.39,0.62,7.48,5.5,57
2019-09-23 01:00:00,14.43,51.62,15.97,0.58,7.19,4.92,57
2019-09-23 02:00:00,16.25,56.59,16.41,0.53,7.32,4.38,58
2019-09-23 03:00:00,16.65,57.22,16.9,0.5,7.34,4.19,58
2019-09-23 04:00:00,17.17,55.05,14.96,0.47,7.5,4.6,59
2019-09-23 05:00:00,17.24,51.5,14.16,0.52,7.37,4.75,59
2019-09-23 06:00:00,19.57,57.19,15.03,0.54,7.66,4.87,59
2019-09-23 07:00:00,20.67,59.82,14.74,0.66,7.87,4.86,59
2019-09-23 08:00:00,22.1,66.4,14.42,0.8,8.06,5,60
2019-09-23 09:00:00,24.88,74.29,15.22,0.71,8.05,6.08,61
2019-09-23 10:00:00,28.57,72.04,14.48,0.61,7.95,8.17,62
2019-09-23 11:00:00,21.9,62.68,18.63,0.56,7.79,10.7,63
2019-09-23 12:00:00,25.64,67.32,14.18,1.03,7.24,13.12,70
2019-09-23 13:00:00,27.26,72.44,11.99,0.47,7.6,16.52,70
2019-09-23 14:00:00,20.43,63.55,10.55,0.44,9,16.57,71
2019-09-23 15:00:00,16.72,52.72,9.95,0.4,7.03,16.82,71
2019-09-23 16:00:00,16.67,55.09,9.88,0.37,7.65,17.8,72
2019-09-23 17:00:00,15.61,60.72,9.42,0.42,7.65,15.25,72
2019-09-23 18:00:00,22.66,50.62,10.49,0.43,7.46,12.16,72
2019-09-23 19:00:00,13.99,51.43,13.08,0.43,7.7,8.51,71
2019-09-23 20:00:00,14.7,53.58,14.2,0.46,7.07,6.37,63
2019-09-23 21:00:00,13.25,50.15,11.93,0.52,7.26,5.71,63
2019-09-23 22:00:00,12.14,50.14,12.03,0.57,7.75,5.68,64
2019-09-23 23:00:00,12.42,51.62,12.4,0.56,7.39,5.81,65
2019-09-24 00:00:00,12.43,51.26,11.05,0.5,6.72,5.94,65
2019-09-24 01:00:00,11.68,47.83,10,0.49,7.02,6.55,65
2019-09-24 02:00:00,10.59,42.43,10.03,0.63,9.55,6.58,64
2019-09-24 03:00:00,10.74,35.54,10.94,0.59,9.35,6.84,64
2019-09-24 04:00:00,8.97,36.43,10.91,0.67,9.39,5.35,63
2019-09-24 05:00:00,10.96,42.96,10.38,0.56,7.98,4.97,63
2019-09-24 06:00:00,13.55,64.28,11.37,0.63,8.12,4.65,64
2019-09-24 07:00:00,15.12,62.85,10.14,1.1,7.17,7.26,64
2019-09-24 08:00:00,19.11,74.71,10.67,0.97,8.21,5.03,71
2019-09-24 09:00:00,26.67,94.35,10.1,0.76,7.12,5.53,71
2019-09-24 10:00:00,18.29,68.8,11.63,0.64,7.04,7.42,71
2019-09-24 11:00:00,19.04,78.37,16.18,0.55,6.75,11.45,71
2019-09-24 12:00:00,19.98,70.51,17.44,0.49,6.6,10.06,72
2019-09-24 13:00:00,17.68,62.42,13.66,0.44,7.11,14.88,72
2019-09-24 14:00:00,15.69,67.95,12.95,0.43,7.28,22.53,71
2019-09-24 15:00:00,13.48,59.73,11.64,0.4,7.02,16.21,71
2019-09-24 16:00:00,15.3,61.41,9.87,0.37,7.19,16.45,67
2019-09-24 17:00:00,15.5,63.15,11.52,0.37,6.48,16.5,65
2019-09-24 18:00:00,14.48,58.67,11.95,0.4,6.76,13.06,64
2019-09-24 19:00:00,14.68,60.56,13.58,0.44,6.85,9.25,63
2019-09-24 20:00:00,14.11,61.39,15.97,0.49,6.79,8.34,63
2019-09-24 21:00:00,15.91,61.17,16.21,0.54,6.52,7.74,64
2019-09-24 22:00:00,13.89,53.34,15.22,0.58,7.49,6.54,64
2019-09-24 23:00:00,13.11,47.11,13.79,0.69,7.2,4.76,65
2019-09-25 00:00:00,15.08,37.68,15.92,0.75,7.52,4.97,67
2019-09-25 01:00:00,17.35,36.1,16.67,0.81,7.64,5.33,68
2019-09-25 02:00:00,17.95,34.21,14.03,0.75,7.24,5.64,67
2019-09-25 03:00:00,16.71,30.95,15.85,0.64,7.12,4.67,67
2019-09-25 04:00:00,17.9,30.01,18.05,0.55,7.63,4.78,67
2019-09-25 05:00:00,14.68,26.88,15.17,0.42,7.17,7.52,66
2019-09-25 06:00:00,10.76,19.15,9.98,0.39,7.28,12.35,65
2019-09-25 07:00:00,8.73,19.29,13.19,0.38,6.42,16.5,63
2019-09-25 08:00:00,6.28,15.76,21.02,0.67,7,11.69,67
2019-09-25 09:00:00,9.66,20.52,22.34,0.6,7.65,9.73,66
2019-09-25 10:00:00,9.79,18.73,28.51,0.7,8.39,8.7,65
2019-09-25 11:00:00,11.19,20.5,24.34,0.65,7.92,9.42,64
2019-09-25 12:00:00,12.76,21.77,26.53,0.69,7.82,9.62,64
2019-09-25 13:00:00,16.45,30.78,23.03,0.64,6.79,16.22,64
2019-09-25 14:00:00,18.15,33.23,22.88,0.66,7.77,19.57,64
2019-09-25 15:00:00,25.42,47.45,27.13,0.59,7.77,20.46,65
2019-09-25 16:00:00,15.7,42.57,22.24,0.54,7.06,21.02,60
2019-09-25 17:00:00,15.52,38.69,19.59,0.52,7.28,19.54,59
2019-09-25 18:00:00,14.16,45.48,22.95,0.57,7.5,14.06,59
2019-09-25 19:00:00,17.89,44.84,29.03,0.75,7.59,10.18,60
2019-09-25 20:00:00,22.48,57.66,31.93,0.85,8.24,7.77,60
2019-09-25 21:00:00,25.55,73.87,30.88,0.96,8.5,7.47,64
2019-09-25 22:00:00,32.01,77.89,29.86,0.98,8.84,5.54,67
2019-09-25 23:00:00,33.5,69.28,29.14,1.02,8.99,4.91,68
2019-09-26 00:00:00,27.73,62.82,25.12,1.01,8.52,4.48,68
2019-09-26 01:00:00,24.87,59.22,21.13,0.98,8.89,5.14,68
2019-09-26 02:00:00,27.57,63.76,19,0.8,8.13,6.61,69
2019-09-26 03:00:00,24.1,52.75,16.95,0.63,7.45,7.81,69
2019-09-26 04:00:00,14.11,32.28,18.09,0.6,7.68,6.13,69
2019-09-26 05:00:00,13.58,27.73,19.85,0.63,7.72,5.21,69
2019-09-26 06:00:00,12.71,26.87,20.4,0.67,8.23,4.64,72
2019-09-26 07:00:00,17.4,36.31,18.66,0.76,8.28,4.1,73
2019-09-26 08:00:00,19.23,54.07,16.3,0.88,8.38,4.57,73
2019-09-26 09:00:00,23.78,62.64,19.53,0.92,8.02,5.92,73
2019-09-26 10:00:00,30.97,68.41,22,0.83,7.95,8.72,75
2019-09-26 11:00:00,29.17,59.31,20.48,0.73,7.94,14.12,75
2019-09-26 12:00:00,19.49,41.47,17.95,0.6,7.46,19.69,74
2019-09-26 13:00:00,11.26,26.1,20.23,0.52,7.36,21.27,74
2019-09-26 14:00:00,11.56,27.69,15.21,0.44,7.55,24.01,72
2019-09-26 15:00:00,10.7,27.52,13.61,0.41,7.71,22.26,71
2019-09-26 16:00:00,10.6,28.74,16.37,0.41,7.77,19.64,71
2019-09-26 17:00:00,11,37.51,16.14,0.41,7.66,17.22,71
2019-09-26 18:00:00,8.99,30.1,17.03,0.43,8.28,14.48,70
2019-09-26 19:00:00,8.39,19.78,22.63,0.6,8.43,10.43,69
2019-09-26 20:00:00,11.02,21.04,26.65,0.7,8.31,7.77,67
2019-09-26 21:00:00,15.66,26.29,25.51,0.79,8.08,6.21,66
2019-09-26 22:00:00,16.92,30.62,23.1,0.7,7.83,7.54,65
2019-09-26 23:00:00,13.93,23.89,18.79,0.64,7.72,9.43,64
2019-09-27 00:00:00,11.15,20.01,17.38,0.51,7.62,11.54,62
2019-09-27 01:00:00,6.97,15.14,14.55,0.43,7.4,16.32,60
2019-09-27 02:00:00,5.89,11.56,12.77,0.4,7.22,16.21,59
2019-09-27 03:00:00,4.18,10.22,11.59,0.36,7.21,14.27,59
2019-09-27 04:00:00,5.01,10.44,8.26,0.32,7.06,14.58,58
2019-09-27 05:00:00,7.02,11.77,9.49,0.31,6.98,11.14,55
2019-09-27 06:00:00,6.35,16.53,12.13,0.3,7.06,9.41,54
2019-09-27 07:00:00,6.47,13.81,12.81,0.32,7.1,9.49,50
2019-09-27 08:00:00,6.65,15.65,16.15,0.44,7.6,7,49
2019-09-27 09:00:00,10.55,19.9,16.86,0.55,7.99,6.33,49
2019-09-27 10:00:00,14.02,28.24,13.58,0.53,7.83,7.41,48
2019-09-27 11:00:00,13.71,27.12,15.58,0.54,7.64,8.96,47
2019-09-27 12:00:00,14.46,30.49,12.15,0.49,7.63,11.89,46
2019-09-27 13:00:00,12.34,30.29,13.43,0.44,7.58,12.18,46
2019-09-27 14:00:00,10.15,28.67,9.43,0.36,7.06,12.61,46
2019-09-27 15:00:00,8.04,26.87,7.92,0.35,7.19,12.59,46
2019-09-27 16:00:00,6.17,21.21,8.13,0.35,7.08,12.51,46
2019-09-27 17:00:00,6.82,25.16,9.84,0.35,7.05,10.81,45
2019-09-27 18:00:00,7.33,30.16,11.32,0.41,7.58,8.52,45
2019-09-27 19:00:00,8.09,33.5,12.58,0.32,8.13,6.75,46
2019-09-27 20:00:00,7.31,30.11,13.45,0.34,8.1,5.97,45
2019-09-27 21:00:00,7.45,30.61,12.81,0.32,7.22,5.7,43
2019-09-27 22:00:00,7.25,30.28,11.56,0.32,7.4,5.59,37
2019-09-27 23:00:00,7.97,27.29,11.12,0.31,7.78,4.76,37
2019-09-28 00:00:00,8.98,27.59,9.49,0.26,7.15,5.44,37
2019-09-28 01:00:00,6.93,25.03,9.14,0.27,8.06,5.48,37
2019-09-28 02:00:00,6.4,24.82,10.29,0.27,7.29,5.61,38
2019-09-28 03:00:00,8.06,19.9,8.91,0.24,6.93,5.48,38
2019-09-28 04:00:00,6.13,19.28,9.46,0.23,7.77,5.32,37
2019-09-28 05:00:00,5.8,19.87,10.3,0.19,7.74,5.24,41
2019-09-28 06:00:00,4.82,14.83,10.49,0.22,6.89,5.01,41
2019-09-28 07:00:00,5.91,18.54,11.42,0.31,7.43,3.97,41
2019-09-28 08:00:00,13.43,36.34,11.37,0.39,8.28,4.71,39
2019-09-28 09:00:00,11.49,31.45,9.74,0.38,8.14,5.71,43
2019-09-28 10:00:00,12.09,30.84,10.5,0.34,7.24,6.73,43
2019-09-28 11:00:00,12.01,41.06,11.92,0.3,8.05,10.22,43
2019-09-28 12:00:00,10.08,37.22,11.33,0.26,8.29,11.79,40
2019-09-28 13:00:00,7.99,28.21,9.29,0.22,8.28,11.71,40
2019-09-28 14:00:00,6.81,24.06,9.31,0.21,7.94,12.32,40
2019-09-28 15:00:00,5.86,24.13,8.22,0.2,7.94,13.46,41
2019-09-28 16:00:00,8.31,25.44,10.63,0.2,8.13,12.32,41
2019-09-28 17:00:00,7.21,26.52,9.65,0.22,7.73,10.98,41
2019-09-28 18:00:00,6.79,29.36,9.11,0.24,8.1,9.06,40
2019-09-28 19:00:00,6.29,25.79,10,0.28,8.25,6.46,40
2019-09-28 20:00:00,6.73,30.32,10.85,0.33,8.34,5.66,40
2019-09-28 21:00:00,9.96,31.31,11.38,0.36,7.97,4.88,41
2019-09-28 22:00:00,11.72,31.83,10.25,0.35,7.97,4.94,41
2019-09-28 23:00:00,9.98,33.47,11.75,0.38,7.89,4.72,41
2019-09-29 00:00:00,11.82,37.32,10.9,0.36,7.9,4.59,41
2019-09-29 01:00:00,10.47,35.03,11.34,0.31,8.19,4.29,41
2019-09-29 02:00:00,8.4,32.53,10.62,0.29,7.36,4.35,41
2019-09-29 03:00:00,8.33,31.14,11.19,0.27,8.27,4.16,41
2019-09-29 04:00:00,9.81,36.38,11.21,0.27,7.86,3.51,42
2019-09-29 05:00:00,11.27,40.01,11.23,0.3,7.62,3.72,43
2019-09-29 06:00:00,12.62,37.86,11.31,0.3,7.72,3.85,43
2019-09-29 07:00:00,12.56,39.66,11.5,0.32,7.87,3.87,43
2019-09-29 08:00:00,16.75,46.07,9.57,0.33,8.5,4.35,42
2019-09-29 09:00:00,15.74,42.91,8.78,0.29,8.32,5.69,42
2019-09-29 10:00:00,13.2,42.31,8.79,0.26,8.35,8.31,42
2019-09-29 11:00:00,10.85,35.91,8.07,0.23,8.69,10.62,42
2019-09-29 12:00:00,7.71,25.4,8.36,0.23,8.62,11.38,42
2019-09-29 13:00:00,7.56,26.81,10.99,0.24,8.03,11.98,42
2019-09-29 14:00:00,8.91,26.77,9.1,0.23,8.39,13.01,42
2019-09-29 15:00:00,8.93,24.16,6.48,0.2,8.04,12.48,42
2019-09-29 16:00:00,5.46,24.11,6.53,0.17,8.07,11.58,42
2019-09-29 17:00:00,6.18,25.26,6.98,0.2,8.4,11.72,42
2019-09-29 18:00:00,6.74,26.02,7.4,0.23,8.65,9.93,42
2019-09-29 19:00:00,6.14,26.96,8.73,0.27,8.62,7.59,42
2019-09-29 20:00:00,6.19,26.78,9.78,0.35,8.61,6.69,42
2019-09-29 21:00:00,8.36,27.35,11.6,0.39,8.55,6.23,43
2019-09-29 22:00:00,9.51,27.92,10.73,0.34,8.68,6.03,43
2019-09-29 23:00:00,7.41,24.95,10.79,0.35,7.55,5.16,43
2019-09-30 00:00:00,7.44,18.6,11.15,0.36,8.42,4.39,42
2019-09-30 01:00:00,7.06,21.14,11.52,0.31,8.51,4.18,42
2019-09-30 02:00:00,7.61,25.37,11.72,0.28,7.65,4.12,41
2019-09-30 03:00:00,7.02,20.96,9.99,0.25,8.14,4.46,41
2019-09-30 04:00:00,8.14,24.66,9.12,0.25,7.32,4.42,41
2019-09-30 05:00:00,8.03,23.46,9.16,0.22,8.32,4.56,38
2019-09-30 06:00:00,7.98,18.6,10.72,0.25,8.16,4.27,38
2019-09-30 07:00:00,9.03,20.68,14.37,0.3,7.91,3.98,38
2019-09-30 08:00:00,11.39,33.18,10.89,0.46,8.44,4.33,40
2019-09-30 09:00:00,16.03,38.15,9.61,0.41,8.39,5.01,40
2019-09-30 10:00:00,14.11,30.67,9.95,0.35,8.8,6.91,40
2019-09-30 11:00:00,11.19,27.69,7.54,0.31,7.7,8.1,41
2019-09-30 12:00:00,7.79,25.51,7.6,0.33,9.19,8.14,41
2019-09-30 13:00:00,7.9,25.6,8.06,0.3,8.1,9.11,42
2019-09-30 14:00:00,6.02,26.37,8.46,0.24,8.62,10.9,42
2019-09-30 15:00:00,4.5,27.86,9.44,0.23,8.18,11.26,43
2019-09-30 16:00:00,5.86,28.13,10.07,0.24,7.98,11.11,42
2019-09-30 17:00:00,6.52,25.81,8.99,0.24,7.65,9.89,42
2019-09-30 18:00:00,7.78,26.67,9.83,0.25,8.63,8.24,41
2019-09-30 19:00:00,8.1,30.38,9.37,0.32,9.44,5.61,42
2019-09-30 20:00:00,4.88,24.63,9.86,0.42,9.45,4.42,42
2019-09-30 21:00:00,8.47,24.96,8.85,0.48,9.17,3.71,43
2019-09-30 22:00:00,8.34,29.26,9.63,0.53,9.23,5.16,46
2019-09-30 23:00:00,8.63,29.47,9.38,0.47,8.71,3.62,47
2019-10-01 00:00:00,6.94,33.35,8.52,0.48,8.75,3.75,47
2019-10-01 01:00:00,9.22,54.99,8.83,0.42,8.7,4.01,47
2019-10-01 02:00:00,9.3,33.63,7.71,0.34,8.29,4.26,47
2019-10-01 03:00:00,8.55,32.96,7.19,0.37,7.95,4.59,48
2019-10-01 04:00:00,9.01,40.03,7.4,0.37,7.97,4.51,48
2019-10-01 05:00:00,12.39,39.11,7.74,0.4,8.48,4.76,49
2019-10-01 06:00:00,13.33,44.89,8.54,0.34,8.8,4.41,48
2019-10-01 07:00:00,11.07,37.32,7.82,0.41,8.77,4.09,49
2019-10-01 08:00:00,12.42,42.59,9.51,0.53,9,4.08,51
2019-10-01 09:00:00,16.07,51.58,9.06,0.41,8.78,4.52,51
2019-10-01 10:00:00,11.34,43.8,7.98,0.35,7.75,6.23,51
2019-10-01 11:00:00,10.02,38.43,7.18,0.31,7.86,7.03,51
2019-10-01 12:00:00,10.08,40.2,7.35,0.27,7.95,8.31,52
2019-10-01 13:00:00,10.14,45.57,9.28,0.25,8.21,10.67,52
2019-10-01 14:00:00,7.69,41.42,8.61,0.24,8.42,11.01,52
2019-10-01 15:00:00,7.06,39.57,8.52,0.22,8.12,12.3,52
2019-10-01 16:00:00,9.4,41.03,7.78,0.21,8.71,12.29,50
2019-10-01 17:00:00,9.94,46.29,7.5,0.23,8.73,9.48,50
2019-10-01 18:00:00,12.28,46.75,8.75,0.27,8.03,7.23,50
2019-10-01 19:00:00,12.04,57.75,9.29,0.31,8.22,5.9,51
2019-10-01 20:00:00,11.92,45.04,9.45,0.41,8.34,4.49,53
2019-10-01 21:00:00,10.5,43.33,11.09,0.43,8.19,4.78,54
2019-10-01 22:00:00,10.68,44.16,12.14,0.41,8.95,4.2,54
2019-10-01 23:00:00,9.58,43.39,10.95,0.42,8.65,4.08,55
2019-10-02 00:00:00,9.18,45.9,10.94,0.41,8.82,3.84,55
2019-10-02 01:00:00,11.08,45.7,10.65,0.42,9.2,3.69,55
2019-10-02 02:00:00,11.6,47.39,11,0.42,8.47,3.8,56
2019-10-02 03:00:00,14.75,63.32,10.28,0.47,8.57,3.71,57
2019-10-02 04:00:00,15.66,59.7,10.4,0.43,8.17,3.51,58
2019-10-02 05:00:00,14.58,60.88,9.62,0.41,8.16,3.69,57
2019-10-02 06:00:00,18.27,67.15,8.57,0.46,8.89,3.68,58
2019-10-02 07:00:00,17.94,68.39,9.26,0.55,9.29,4.11,60
2019-10-02 08:00:00,21.73,74.5,10.02,0.63,9.15,4.29,62
2019-10-02 09:00:00,27.01,77.51,12.71,0.55,9.18,4.63,63
2019-10-02 10:00:00,25.8,78.41,9.98,0.38,8.46,5.9,64
2019-10-02 11:00:00,20.8,58.79,11.67,0.37,8.48,8.21,64
2019-10-02 12:00:00,23.9,62.1,13.84,0.37,8.82,12.73,65
2019-10-02 13:00:00,20.42,63.33,13.26,0.31,8.3,19.15,66
2019-10-02 14:00:00,16.85,56.6,11.42,0.44,8.05,15.55,70
2019-10-02 15:00:00,13.43,48.26,10.75,0.24,8.52,16.55,70
2019-10-02 16:00:00,14.13,45.7,10.88,0.43,8.03,15.67,69
2019-10-02 17:00:00,16.03,45.88,11.16,0.44,7.81,13.38,69
2019-10-02 18:00:00,12.4,48.67,12.17,0.45,7.62,11.87,69
2019-10-02 19:00:00,12.26,48.75,13,0.56,8.03,8.74,68
2019-10-02 20:00:00,11.1,46.1,13.81,0.59,8.47,7.7,68
2019-10-02 21:00:00,13.2,46.12,13.08,0.63,8.77,6.57,69
2019-10-02 22:00:00,12.11,44.21,16.56,0.7,9.14,5.87,71
2019-10-02 23:00:00,13.26,48.6,17.07,0.72,9.17,5.27,71
2019-10-03 00:00:00,13.45,52.04,15.3,0.67,8.84,5.58,71
2019-10-03 01:00:00,12.22,45.45,15.26,0.68,8.97,5.26,71
2019-10-03 02:00:00,14.2,41.95,12.36,0.62,8.4,5.42,71
2019-10-03 03:00:00,13.73,38.2,12.61,0.62,8.66,5.3,70
2019-10-03 04:00:00,16.54,41.31,11.89,0.61,8.56,5.01,69
2019-10-03 05:00:00,15.95,39.94,11.17,0.59,8.72,4.78,69
2019-10-03 06:00:00,16.95,44.23,12.08,0.63,8.88,4.45,67
2019-10-03 07:00:00,17.51,46.72,11.51,0.75,9.56,4.56,67
2019-10-03 08:00:00,22.94,61.47,12.92,0.82,9.49,4.88,67
2019-10-03 09:00:00,28.08,72.65,13.94,0.72,9.18,5.78,68
2019-10-03 10:00:00,22.34,58.46,11.85,0.66,9.14,7.87,67
2019-10-03 11:00:00,19.89,55.74,14.99,0.66,8.9,9.82,68
2019-10-03 12:00:00,18.43,66.77,14.61,0.6,8.26,13.64,67
2019-10-03 13:00:00,16.48,55.85,15.13,0.56,8.64,13.08,67
2019-10-03 14:00:00,17.39,58.53,14.02,0.57,9.58,13.5,67
2019-10-03 15:00:00,14.29,43.17,15.83,0.54,8.94,13.22,66
2019-10-03 16:00:00,14.44,38.14,13.2,0.52,8.54,11.52,66
2019-10-03 17:00:00,25.67,53.81,13.91,0.51,7.73,13.22,66
2019-10-03 18:00:00,15.14,50.33,13.55,0.52,7.45,14.27,66
2019-10-03 19:00:00,14.29,57.19,17.35,0.58,7.17,10.85,66
2019-10-03 20:00:00,15.95,54.08,18.88,0.73,8.35,7.06,67
2019-10-03 21:00:00,18.18,51.9,18.98,0.8,8.89,7.63,67
2019-10-03 22:00:00,17.17,57.72,17.91,0.92,9.77,5.21,69
2019-10-03 23:00:00,21.72,68.35,16.57,0.89,9.58,5.27,69
2019-10-04 00:00:00,21.4,63.58,16.07,0.78,8.9,6.14,70
2019-10-04 01:00:00,22.43,65.05,15.78,0.78,9.65,5.53,71
2019-10-04 02:00:00,25.29,68.14,18.23,0.74,9.15,7.48,71
2019-10-04 03:00:00,25.98,77.85,15.8,0.74,9.04,6.18,72
2019-10-04 04:00:00,27.05,76.98,15.48,0.63,8.59,7,72
2019-10-04 05:00:00,26.7,60.15,15.46,0.6,8.57,7.5,73
2019-10-04 06:00:00,23.84,58.25,13.45,0.58,8.69,7.1,72
2019-10-04 07:00:00,22.17,54.09,15.35,0.65,9.2,5.6,70
2019-10-04 08:00:00,23.23,56.94,20.23,0.76,9.15,4.98,69
2019-10-04 09:00:00,26.63,66.72,17.42,0.68,9.12,7.3,69
2019-10-04 10:00:00,20.68,59.28,15.51,0.61,8.4,10.26,69
2019-10-04 11:00:00,21.14,59.44,22.87,0.67,8.82,10.01,69
2019-10-04 12:00:00,26.69,55.7,20.37,0.73,9.34,10.64,69
2019-10-04 13:00:00,26.9,58.61,18.56,0.65,8.91,19.71,69
2019-10-04 14:00:00,26.16,63.18,17.83,0.58,8.44,22.35,70
2019-10-04 15:00:00,22.97,58.71,15.55,0.57,9.52,20.62,70
2019-10-04 16:00:00,23.79,61.86,15.14,0.52,9.28,18.28,71
2019-10-04 17:00:00,20.35,62.21,14.8,0.52,8.75,18.76,73
2019-10-04 18:00:00,20.14,59.11,16.08,0.54,8.99,16.52,73
2019-10-04 19:00:00,19.27,58.85,20.87,0.64,9.83,13.64,73
2019-10-04 20:00:00,23.94,64.98,26.82,0.81,9.74,12.71,75
2019-10-04 21:00:00,28.98,69.22,29.36,0.93,9.93,7.05,76
2019-10-04 22:00:00,35.46,84.82,29.39,1.19,10.11,5.63,83
2019-10-04 23:00:00,33.19,79.91,26.78,1.09,10.52,4.61,86
2019-10-05 00:00:00,37.3,89.98,29.35,1.08,11.04,4.73,86
2019-10-05 01:00:00,36.98,90.75,24.85,1.95,11.22,4.76,95
2019-10-05 02:00:00,31.51,80.25,24.04,1.99,11.63,4.77,96
2019-10-05 03:00:00,30.46,75.84,22.26,1.94,11.44,4.86,96
2019-10-05 04:00:00,28.95,68.43,23.19,1.85,10.22,5.18,95
2019-10-05 05:00:00,26.88,55.98,21.6,1.8,9.58,5.28,96
2019-10-05 06:00:00,28.1,56.44,20.28,1.82,9.57,5.07,96
2019-10-05 07:00:00,27.25,62.51,20.35,1.88,10.21,4.56,96
2019-10-05 08:00:00,34.87,76.63,22.93,1.95,10.25,5.07,95
2019-10-05 09:00:00,34.82,78.46,23.28,1.88,9.8,7.49,96
2019-10-05 10:00:00,32.25,71.82,22.33,1.31,9.64,13.19,99
2019-10-05 11:00:00,32.03,76.17,19.31,0.72,9.61,20.61,99
2019-10-05 12:00:00,32.54,68.57,19.71,0.71,9.22,30.26,99
2019-10-05 13:00:00,34.41,78.92,21.09,0.72,9.62,32.87,100
2019-10-05 14:00:00,36,96.1,19.97,0.69,9.9,28.47,100
2019-10-05 15:00:00,35.72,83.97,17.97,0.66,9.56,28.5,105
2019-10-05 16:00:00,34.42,77.8,18.64,0.61,9.28,28.21,106
2019-10-05 17:00:00,32.45,81.6,18.14,0.6,9.53,32.33,99
2019-10-05 18:00:00,34.1,80,18.76,0.58,9.49,28.64,90
2019-10-05 19:00:00,32.22,74.15,19.63,0.59,9.37,25.1,90
2019-10-05 20:00:00,28.41,68.84,32.69,0.69,9.46,19.35,90
2019-10-05 21:00:00,27.75,67.42,38.76,0.89,9.63,10.84,91
2019-10-05 22:00:00,32,69.96,34.6,0.8,9.31,10.43,90
2019-10-05 23:00:00,29.3,67.87,30.85,0.9,9.34,7.74,89
2019-10-06 00:00:00,29.53,70.63,29.74,0.92,10.05,5.38,88
2019-10-06 01:00:00,28.51,73.58,33.65,0.97,10.03,4.86,87
2019-10-06 02:00:00,28.31,75.92,33.64,0.95,10.65,4.5,87
2019-10-06 03:00:00,31.13,79.4,30.52,0.96,10.62,5.01,87
2019-10-06 04:00:00,31.53,76.44,29.61,0.97,10.82,4.58,88
2019-10-06 05:00:00,33.75,77.94,28.69,0.96,10.97,4.95,88
2019-10-06 06:00:00,36.99,93.64,27.29,0.96,12.58,4.95,89
2019-10-06 07:00:00,36.82,86.44,25.32,0.97,13.42,5.02,89
2019-10-06 08:00:00,38.82,88.59,28.26,0.99,13.14,5.6,90
2019-10-06 09:00:00,39.84,84.96,25.06,0.93,11.69,9.28,90
2019-10-06 10:00:00,35.11,77.95,22.87,0.78,10.66,16.19,90
2019-10-06 11:00:00,26.31,59.7,23.49,0.75,10.53,26.98,90
2019-10-06 12:00:00,27.92,68.65,25.82,0.74,10.44,37.37,90
2019-10-06 13:00:00,27.58,62.82,26.85,0.77,16.24,49.24,90
2019-10-06 14:00:00,30.82,66.67,21.05,0.73,15.06,58.01,89
2019-10-06 15:00:00,34.94,64.93,24.24,0.77,9.55,66.87,96
2019-10-06 16:00:00,43.23,94.63,24.01,0.72,9.84,77.3,110
2019-10-06 17:00:00,44.18,92.07,23.34,0.66,9.31,76.62,120
2019-10-06 18:00:00,46.04,81.49,28.05,0.67,9.55,66.81,120
2019-10-06 19:00:00,39.69,83.81,29.36,0.69,9.9,41.31,120
2019-10-06 20:00:00,37.36,82.18,31.16,0.74,9.84,24.1,120
2019-10-06 21:00:00,35.96,75.43,26.65,0.79,14.79,20.75,120
2019-10-06 22:00:00,41.14,76.75,27.79,0.79,16.1,19.96,120
2019-10-06 23:00:00,37.7,71.47,26.22,0.79,9.45,19.1,119
2019-10-07 00:00:00,37.26,69.65,26.19,0.77,9.59,17.68,115
2019-10-07 01:00:00,41.43,81.37,31.78,0.84,9.3,12.04,99
2019-10-07 02:00:00,47.78,93.8,30.31,0.86,9.74,8.38,88
2019-10-07 03:00:00,50.35,94.22,27.89,0.81,10.01,9.09,89
2019-10-07 04:00:00,47.7,93.97,24.47,0.78,10.06,8.96,90
2019-10-07 05:00:00,43.89,85.88,22.99,0.84,11.87,6.69,90
2019-10-07 06:00:00,49.47,94.54,26.56,0.81,17.12,6.78,90
2019-10-07 07:00:00,47.3,88.68,27.09,0.87,10.8,6.18,90
2019-10-07 08:00:00,48.8,95.72,29.77,0.99,10.14,6.29,90
2019-10-07 09:00:00,56.53,110.22,29.06,0.9,10.09,9.9,91
2019-10-07 10:00:00,45.54,88.95,29.3,0.81,10.34,18.45,91
2019-10-07 11:00:00,41.37,88.64,26.74,0.78,10.11,32.25,92
2019-10-07 12:00:00,37.95,80.45,25.83,0.72,10.15,43.75,92
2019-10-07 13:00:00,38.61,81.41,23.94,0.7,9.88,38.16,92
2019-10-07 14:00:00,39.58,92.32,21.9,0.68,16.28,41.87,93
2019-10-07 15:00:00,40.01,82.93,20.62,0.65,10.42,42.98,94
2019-10-07 16:00:00,41.76,95.38,19.91,0.63,10.15,34.73,94
2019-10-07 17:00:00,39.95,91.3,20.55,0.62,9.62,38.77,94
2019-10-07 18:00:00,44.99,93.17,22.8,0.62,9.8,45.38,94
